elapsed, window, total, successful, failed
10.00005, 10.00005, 112816, 112816, 0
20.000601, 10.000551, 78049, 78049, 0
30.000681, 10.00008, 61923, 61923, 0
40.000957, 10.000276, 413492, 28292, 385200
50.000609, 9.999652, 492476, 266, 492210
60.000613, 10.000004, 368429, 718, 367711
70.000581, 9.999968, 278838, 2778, 276060
80.000625, 10.000044, 253683, 23971, 229712
90.000589, 9.999964, 89874, 89874, 0
100.000586, 9.999997, 221106, 66391, 154715
110.00064, 10.000054, 226016, 31155, 194861
120.000587, 9.999947, 73951, 73951, 0
130.00061, 10.000023, 40723, 40723, 0
140.000606, 9.999996, 142360, 4970, 137390
150.000604, 9.999998, 296075, 1017, 295058
160.000597, 9.999993, 264331, 242, 264089
170.000608, 10.000011, 128398, 10725, 117673
180.00059, 9.999982, 56899, 56899, 0
190.000633, 10.000043, 87025, 87025, 0
200.000591, 9.999958, 48426, 3949, 44477
210.000593, 10.000002, 305348, 2711, 302637
220.000621, 10.000028, 39760, 39760, 0
230.000697, 10.000076, 44532, 44532, 0
240.000604, 9.999907, 36555, 36555, 0
250.000617, 10.000013, 74183, 33708, 40475
260.000613, 9.999996, 9106, 9106, 0
270.000632, 10.000019, 146651, 2671, 143980
280.000637, 10.000005, 9539, 2972, 6567
290.000671, 10.000034, 7092, 7092, 0
300.000605, 9.999934, 100359, 11772, 88587
310.000669, 10.000064, 56290, 56290, 0
320.000651, 9.999982, 49229, 49229, 0
330.000701, 10.00005, 50485, 50485, 0
340.000635, 9.999934, 37625, 37625, 0
350.000789, 10.000154, 37666, 37666, 0
360.00061, 9.999821, 95414, 45860, 49554
370.00062, 10.00001, 38669, 38669, 0
380.000611, 9.999991, 26902, 26902, 0
390.000705, 10.000094, 92884, 3596, 89288
400.000608, 9.999903, 57471, 5693, 51778
410.000607, 9.999999, 19193, 4596, 14597
420.000613, 10.000006, 9040, 9040, 0
430.000595, 9.999982, 22963, 22963, 0
440.000614, 10.000019, 35108, 35108, 0
450.000666, 10.000052, 50765, 50765, 0
460.000601, 9.999935, 42981, 42981, 0
470.000772, 10.000171, 48664, 48664, 0
480.000654, 9.999882, 28823, 28823, 0
490.000616, 9.999962, 35218, 35218, 0
500.000692, 10.000076, 55830, 55830, 0
510.000675, 9.999983, 35116, 35116, 0
520.000673, 9.999998, 13107, 13107, 0
530.000608, 9.999935, 78599, 1969, 76630
540.000661, 10.000053, 47299, 5060, 42239
550.000619, 9.999958, 10623, 10623, 0
560.00061, 9.999991, 16591, 6035, 10556
570.000631, 10.000021, 25820, 25820, 0
580.000627, 9.999996, 43127, 43127, 0
590.000609, 9.999982, 16950, 16950, 0
600.001036, 10.000427, 53772, 53772, 0
609.999992, 9.998956, 29840, 29840, 0
620.000586, 10.000594, 31961, 31961, 0
630.000587, 10.000001, 73956, 73956, 0
640.000611, 10.000024, 35627, 35627, 0
650.000603, 9.999992, 63568, 12384, 51184
660.000609, 10.000006, 48713, 48713, 0
670.001004, 10.000395, 9334, 9334, 0
680.000659, 9.999655, 130468, 4449, 126019
690.000586, 9.999927, 9274, 9274, 0
700.000604, 10.000018, 11492, 11492, 0
710.000638, 10.000034, 15303, 8530, 6773
720.000605, 9.999967, 34525, 34525, 0
730.000594, 9.999989, 19175, 19175, 0
740.000615, 10.000021, 58828, 58828, 0
750.000648, 10.000033, 23289, 23289, 0
760.000619, 9.999971, 24198, 24198, 0
770.00059, 9.999971, 53001, 53001, 0
780.000614, 10.000024, 54152, 54152, 0
790.000672, 10.000058, 35972, 35972, 0
800.000591, 9.999919, 26181, 26181, 0
810.000614, 10.000023, 41399, 41399, 0
820.001252, 10.000638, 48455, 2780, 45675
829.999909, 9.998657, 89527, 6808, 82719
840.000616, 10.000707, 20534, 20534, 0
850.000607, 9.999991, 156947, 3269, 153678
860.000615, 10.000008, 27851, 10760, 17091
870.000601, 9.999986, 24140, 24140, 0
880.000598, 9.999997, 38298, 38298, 0
890.00062, 10.000022, 35978, 29419, 6559
900.000765, 10.000145, 34182, 34182, 0
910.000902, 10.000137, 23516, 23516, 0
920.000707, 9.999805, 33242, 33242, 0
930.000642, 9.999935, 52759, 52759, 0
940.000625, 9.999983, 66156, 31748, 34408
950.000615, 9.99999, 54345, 54345, 0
960.000605, 9.99999, 37078, 37078, 0
970.000606, 10.000001, 65304, 3765, 61539
980.000611, 10.000005, 11027, 11027, 0
990.000605, 9.999994, 17133, 17133, 0
1000.000599, 9.999994, 10673, 10673, 0
1010.000589, 9.99999, 22594, 16203, 6391
1020.000655, 10.000066, 26537, 26537, 0
1030.000607, 9.999952, 25351, 25351, 0
1040.000584, 9.999977, 48144, 48144, 0
1050.000621, 10.000037, 35424, 35424, 0
1060.000596, 9.999975, 21394, 21394, 0
1070.000665, 10.000069, 34045, 34045, 0
1080.000589, 9.999924, 36107, 36107, 0
1090.00064, 10.000051, 42476, 42476, 0
1100.00059, 9.99995, 39156, 39156, 0
1110.00058, 9.99999, 38668, 38668, 0
1120.000695, 10.000115, 27606, 10198, 17408
1130.000593, 9.999898, 72044, 14589, 57455
1140.000613, 10.00002, 22643, 22643, 0
1150.000597, 9.999984, 7654, 7654, 0
1160.000658, 10.000061, 34646, 16177, 18469
1170.000787, 10.000129, 19309, 19309, 0
1180.000595, 9.999808, 33773, 33773, 0
1190.000699, 10.000104, 75260, 27411, 47849
1200.000633, 9.999934, 37098, 37098, 0
1210.000614, 9.999981, 27306, 27306, 0
1220.000613, 9.999999, 41749, 41749, 0
1230.000663, 10.00005, 45705, 45705, 0
1240.000594, 9.999931, 30097, 30097, 0
1250.000655, 10.000061, 118433, 22788, 95645
1260.000613, 9.999958, 54231, 54231, 0
1270.000598, 9.999985, 18795, 18795, 0
1280.000663, 10.000065, 145843, 15094, 130749
1290.000616, 9.999953, 10677, 10677, 0
1300.0006, 9.999984, 9949, 9949, 0
1310.000775, 10.000175, 22494, 22494, 0
1320.000615, 9.99984, 32470, 32470, 0
1330.000598, 9.999983, 22998, 22998, 0
1340.000612, 10.000014, 37103, 37103, 0
1350.000663, 10.000051, 23259, 23259, 0
1360.000685, 10.000022, 19384, 19384, 0
1370.000591, 9.999906, 62967, 62967, 0
1380.000617, 10.000026, 31248, 31248, 0
1390.000666, 10.000049, 22723, 9843, 12880
1400.000671, 10.000005, 38269, 38269, 0
1410.000658, 9.999987, 51793, 51793, 0
1420.000619, 9.999961, 13186, 13186, 0
1430.000614, 9.999995, 32672, 32672, 0
1440.000666, 10.000052, 21888, 8477, 13411
1450.000678, 10.000012, 58628, 7288, 51340
1460.00064, 9.999962, 27300, 27300, 0
1470.000609, 9.999969, 20693, 20693, 0
1480.000673, 10.000064, 28322, 28322, 0
1490.00063, 9.999957, 39804, 39804, 0
1500.0006, 9.99997, 31541, 31541, 0
1510.000597, 9.999997, 18213, 18213, 0
1520.000637, 10.00004, 34649, 34649, 0
1530.000608, 9.999971, 34156, 34156, 0
1540.000679, 10.000071, 30689, 30689, 0
1550.000628, 9.999949, 43008, 43008, 0
1560.000607, 9.999979, 26388, 26388, 0
1570.000622, 10.000015, 21099, 21099, 0
1580.000655, 10.000033, 42625, 42625, 0
1590.000609, 9.999954, 8818, 8818, 0
1600.000614, 10.000005, 15055, 15055, 0
1610.000614, 10.0, 18259, 11406, 6853
1620.000601, 9.999987, 30569, 30569, 0
1630.000598, 9.999997, 18575, 18575, 0
1640.000623, 10.000025, 35288, 35288, 0
1650.000622, 9.999999, 42746, 42746, 0
1660.000618, 9.999996, 33376, 16808, 16568
1670.000685, 10.000067, 43794, 43794, 0
1680.000595, 9.99991, 35198, 20132, 15066
1690.000603, 10.000008, 24193, 24193, 0
1700.000591, 9.999988, 56502, 56502, 0
1710.00065, 10.000059, 28236, 28236, 0
1720.000603, 9.999953, 66295, 18273, 48022
1730.000606, 10.000003, 71705, 33032, 38673
1740.000707, 10.000101, 16354, 16354, 0
1750.001405, 10.000698, 11391, 11391, 0
1759.999879, 9.998474, 114365, 20785, 93580
1770.000668, 10.000789, 8249, 8249, 0
1780.000587, 9.999919, 22760, 22760, 0
1790.000602, 10.000015, 40308, 40308, 0
1800.000593, 9.999991, 32768, 32768, 0
1801.005388, 1.004795, 0, 0, 0
